13|76|78
13|77|39
13|78|14
13|81|26
13|89|25
13|94|82
13|96|97
13|99|77
13|100|16
13|101|89
13|102|90
13|104|4
13|106|18
13|107|51
13|108|32
13|114|31
13|117|65
13|119|12
13|122|31
13|127|37
13|128|89
13|130|19
13|131|5
13|133|5
13|135|22
13|136|35
13|140|16
13|141|89
13|143|83
13|144|61
13|146|55
13|147|32
13|149|71
13|152|34
13|153|8
13|154|54
13|155|25
13|157|33
13|158|75
13|160|85
13|163|34
13|166|99
13|167|9
13|171|3
13|173|63
13|174|78
14|15|91
14|16|43
14|18|42
14|20|16
14|22|17
14|26|6
14|28|10
14|29|7
14|30|29
14|31|86
14|32|90
14|35|87
14|37|63
14|38|84
14|39|53
14|40|35
14|41|77
14|42|49
14|43|13
14|46|84
14|52|92
14|53|70
14|54|61
14|55|63
14|56|1
14|57|98
14|58|62
14|60|14
14|61|4
14|63|63
14|64|39
14|65|10
14|68|62
14|69|46
14|72|51
14|73|87
14|74|99
14|76|70
14|78|51
14|80|9
14|82|17
14|87|30
14|88|17
14|92|37
14|93|84
14|97|72
14|98|58
14|99|22
14|100|26
14|101|81
14|103|14
14|104|35
14|107|72
14|108|80
14|110|22
14|114|42
14|115|40
14|116|62
14|117|90
14|118|16
14|121|68
14|124|71
14|125|33
14|126|68
14|129|17
14|130|42
14|131|75
14|132|11
14|133|94
14|138|59
14|139|50
14|140|76
14|144|50
14|145|42
14|147|99
14|150|63
14|152|30
14|155|59
14|157|9
14|158|4
14|159|86
14|162|71
14|163|17
14|164|33
14|166|96
14|167|14
14|168|99
14|174|44
15|16|49
15|17|58
15|19|87
15|20|39
15|22|65
15|23|28
15|24|66
15|27|49
15|28|20
15|30|54
15|31|22
15|32|32
15|33|78
15|34|76
15|37|27
15|38|82
15|39|38
15|40|51
15|41|9
15|43|19
15|44|4
15|45|17
15|54|89
15|58|56
15|62|57
15|63|37
15|67|65
15|72|63
15|77|2
15|81|85
15|84|16
15|86|97
15|87|8
15|88|18
15|90|87
15|92|10
15|94|36
15|95|91
15|98|49
15|100|57
15|102|15
15|103|19
15|105|18
15|106|25
15|107|23
15|110|61
15|111|6
15|113|74
15|114|3
15|118|19
15|119|40
15|123|72
15|128|51
15|129|18
15|131|11
15|132|66
15|133|91
15|134|87
15|135|52
15|136|49
15|140|68
15|142|79
15|143|28
15|147|83
15|149|5
15|151|50
15|154|55
15|157|86
15|160|100
15|163|21
15|164|57
15|165|37
15|167|61
15|170|63
15|173|86
16|18|79
16|19|81
16|21|7
16|23|75
16|24|42
16|28|42
16|30|47
16|32|36
16|36|38
16|39|57
16|40|51
16|42|61
16|45|26
16|46|76
16|47|9
16|49|48
16|51|91
16|54|94
16|56|70
16|58|32
16|60|21
16|61|39
16|62|76
16|66|47
16|67|92
16|69|28
16|70|99
16|71|64
16|72|72
16|73|14
16|74|26
16|75|42
16|77|97
16|78|64
16|79|40
16|80|45
16|81|39
16|82|60
16|84|31
16|86|45
16|87|13
16|88|23
16|89|71
16|90|24
16|92|95
16|93|16
16|94|40
16|96|62
16|97|60
16|98|62
16|102|35
16|105|78
16|110|11
16|111|79
16|112|31
16|113|20
16|117|87
16|118|67
16|119|73
16|120|56
16|124|6
16|128|25
16|131|66
16|134|11
16|135|35
16|137|95
16|138|43
16|144|82
16|145|35
16|146|83
16|147|52
16|148|25
16|153|73
16|155|100
16|157|75
16|159|15
16|160|94
16|161|81
16|163|86
16|164|98
16|165|71
16|167|64
16|168|86
16|169|94
16|170|80
16|171|22
16|172|75
16|173|73
16|174|25
17|21|10
17|22|89
17|25|100
17|26|30
17|27|55
17|28|39
17|29|82
17|32|51
17|35|85
17|36|87
17|38|2
17|39|77
17|41|42
17|43|60
17|44|85
17|48|59
17|49|70
17|52|78
17|54|13
17|57|96
17|58|94
17|59|37
17|60|32
17|63|45
17|66|85
17|67|64
17|71|13
17|73|5
17|76|63
17|77|76
17|78|85
17|81|36
17|83|53
17|84|53
17|87|48
17|88|7
17|90|23
17|91|23
17|94|3
17|95|39
17|96|21
17|97|36
17|98|56
17|103|56
17|104|2
17|106|92
17|107|30
17|112|98
17|113|66
17|114|97
17|116|33
17|118|52
17|119|28
17|121|78
17|124|67
17|125|95
17|127|53
17|133|29
17|135|72
17|136|61
17|139|23
17|141|24
17|145|53
17|153|56
17|155|7
17|156|54
17|164|71
17|166|73
17|170|66
17|172|34
17|173|97
18|19|70
18|23|88
18|30|29
18|31|4
18|33|9
18|35|4
18|36|66
18|37|3
18|39|65
18|40|90
18|42|31
18|44|55
18|46|21
18|49|62
18|51|3
18|59|65
18|63|3
18|65|47
18|66|72
18|67|29
18|70|64
18|74|78
18|77|37
18|78|4
18|79|93
18|80|79
18|81|72
18|82|69
18|84|94
18|86|88
18|87|20
18|90|71
18|91|24
18|93|52
18|94|43
18|97|3
18|100|44
18|103|59
18|104|93
18|105|71
18|106|40
18|110|93
18|113|99
18|114|87
18|115|55
18|116|43
18|117|80
18|120|23
18|121|34
18|127|24
18|131|47
18|133|73
18|134|52
18|135|99
18|136|7
18|137|39
18|138|78
18|140|51
18|141|71
18|143|74
18|146|44
18|148|9
18|152|89
18|156|5
18|160|72
18|162|24
18|163|87
18|164|84
18|166|85
18|167|71
18|168|94
18|169|10
18|172|32
18|173|83
18|174|46
19|23|76
19|24|98
19|30|21
19|33|64
19|34|62
19|35|73
19|36|34
19|39|37
19|42|24
19|43|70
19|46|66
19|50|61
19|51|43
19|53|65
19|56|52
19|57|46
19|60|31
19|63|29
19|65|86
19|67|62
19|69|98
19|73|84
19|74|88
19|80|48
19|82|81
19|85|12
19|87|30
19|88|88
19|93|39
19|94|90
19|95|35
19|97|78
19|98|28
19|102|92
19|105|88
19|106|90
19|107|76
19|110|60
19|111|96
19|112|28
19|114|96
19|116|94
19|117|82
19|120|91
19|122|30
19|123|72
19|126|34
19|130|63
19|132|92
19|134|27
19|135|18
19|138|80
19|149|48
19|150|22
19|151|100
19|154|67
19|156|40
19|158|19
19|161|42
19|166|77
19|170|65
19|171|6
19|173|44
19|174|69
20|22|19
20|25|59
20|28|8
20|32|41
20|34|42
20|35|21
20|36|82
20|40|35
20|42|60
20|44|7
20|48|7
20|52|69
20|54|56
20|55|82
20|56|18
20|65|38
20|66|38
20|67|92
20|69|67
20|70|64
20|71|18
20|72|97
20|74|60
20|76|35
20|77|32
20|78|45
20|79|24
20|80|69
20|81|91
20|82|13
20|85|35
20|86|97
20|88|97
20|91|3
20|92|75
20|99|1
20|102|23
20|104|51
20|109|77
20|110|31
20|111|45
20|113|94
20|115|51
20|116|21
20|117|84
20|118|93
20|124|5
20|130|42
20|131|3
20|132|4
20|134|75
20|135|35
20|138|53
20|139|60
20|141|32
20|142|91
20|145|84
20|148|91
20|149|66
20|152|8
20|155|49
20|157|14
20|158|17
20|160|85
20|161|31
20|167|76
20|168|61
20|169|79
20|171|81
20|172|96
20|173|17
20|174|48
21|22|99
21|23|41
21|25|79
21|30|98
21|31|39
21|34|47
21|35|18
21|36|3
21|41|32
21|43|22
21|44|56
21|45|1
21|47|25
21|48|80
21|49|4
21|50|31
21|51|15
21|54|79
21|58|20
21|62|90
21|63|6
21|64|77
21|65|63
21|67|27
21|68|15
21|69|18
21|72|83
21|75|97
21|77|50
21|79|88
21|83|7
21|84|18
21|86|9
21|90|4
21|91|89
21|92|73
21|93|22
21|94|26
21|96|39
21|98|100
21|100|36
21|102|36
21|103|91
21|104|21
21|108|54
21|113|9
21|115|76
21|119|11
21|120|63
21|121|75
21|123|99
21|126|94
21|127|27
21|128|44
21|131|96
21|132|27
21|133|28
21|138|19
21|140|65
21|143|63
21|152|32
21|155|9
21|156|26
21|157|28
21|159|23
21|160|5
21|163|47
21|164|96
21|167|65
21|170|35
21|173|42
21|174|98
22|23|33
22|24|86
22|27|2
22|31|86
22|32|56
22|33|42
22|34|69
22|41|41
22|45|40
22|46|64
22|47|93
22|48|74
22|54|8
22|55|3
22|56|29
22|57|5
22|58|17
22|59|70
22|61|1
22|65|61
22|66|74
22|68|24
22|69|38
22|70|95
22|71|56
22|76|73
22|77|100
22|80|77
22|81|24
22|89|80
22|91|28
22|92|26
22|94|17
22|95|19
22|96|88
22|98|55
22|99|91
22|100|47
22|104|46
22|106|44
22|107|1
22|108|19
22|111|64
22|112|27
22|113|12
22|114|71
22|117|27
22|118|66
22|120|14
22|121|72
22|123|18
22|126|19
22|127|15
22|128|93
22|129|72
22|134|55
22|135|99
22|136|96
22|137|50
22|140|96
22|142|47
22|145|43
22|146|100
22|149|36
22|150|6
22|151|83
22|152|41
22|154|19
22|156|73
22|157|33
22|161|40
22|163|36
22|167|91
22|169|76
22|170|6
22|171|68
22|172|79
22|174|44
23|24|53
23|25|19
23|26|14
23|28|66
23|30|17
23|32|19
23|35|7
23|37|81
23|38|76
23|39|68
23|40|47
23|42|41
23|43|62
23|45|53
23|46|92
23|47|40
23|48|72
23|54|13
23|56|91
23|57|56
23|59|55
23|62|62
23|64|57
23|65|10
23|70|6
23|71|35
23|72|52
23|73|68
23|76|53
23|77|48
23|79|96
23|81|86
23|82|85
23|83|99
23|84|48
23|90|53
23|96|11
23|97|8
23|100|70
23|101|21
23|103|85
23|105|17
23|109|68
23|110|23
23|111|10
23|113|75
23|115|18
23|116|71
23|118|6
23|120|72
23|124|83
23|125|25
23|128|47
23|132|11
23|133|18
23|134|6
23|135|60
23|137|85
23|138|40
23|139|92
23|140|51
23|141|81
23|142|92
23|145|1
23|146|24
23|147|100
23|149|56
23|151|1
23|152|20
23|153|91
23|154|18
23|155|7
23|157|47
23|160|61
23|161|24
23|163|68
23|174|92
24|28|68
24|33|25
24|34|64
24|35|6
24|36|16
24|38|16
24|41|50
24|42|29
24|45|57
24|46|27
24|47|12
24|48|35
24|49|80
24|52|75
24|53|96
24|54|48
24|56|72
24|64|68
24|66|95
24|67|24
24|71|59
24|74|68
24|75|72
24|76|42
24|79|100
24|80|98
24|81|68
24|83|10
24|86|45
24|87|75
24|90|45
24|92|36
24|93|60
24|94|3
24|95|95
24|98|20
24|99|13
24|101|19
24|103|58
24|104|51
24|108|27
24|110|95
24|112|98
24|113|55
24|119|34
24|120|77
24|122|15
24|123|72
24|124|46
24|125|81
24|126|91
24|127|49
24|130|21
24|131|39
24|133|16
24|140|82
24|141|98
24|146|71
24|148|42
24|149|36
24|151|44
24|155|12
24|156|39
24|158|17
24|159|63
24|160|57
24|161|30
24|164|51
24|165|3
24|166|17
24|170|43
24|174|44
25|26|25
25|27|52
25|29|68
25|31|14
25|33|62
25|34|50
25|38|41
25|39|65
25|41|16
25|45|48
25|47|85
25|48|22
25|49|38
25|51|2
25|53|45
25|54|62
25|56|90
25|58|63
25|59|50
25|63|78
25|65|46
25|66|20
25|68|26
25|70|40
25|73|25
25|75|37
25|76|69
25|80|13
25|83|13
25|84|3
25|85|87
25|87|61
25|90|87
25|93|63
25|94|18
25|98|31
25|100|36
25|102|1
25|107|77
25|108|67
25|111|9
25|112|2
25|113|26
25|116|4
25|118|44
25|119|97
25|124|61
25|125|39
25|127|18
25|128|29
25|130|71
25|131|7
25|132|86
25|133|84
25|134|100
25|135|64
25|136|11
25|137|28
25|138|17
25|139|82
25|140|61
25|141|82
25|142|93
25|143|46
25|145|61
25|148|59
25|149|78
25|153|19
25|155|77
25|156|44
25|158|52
25|161|46
25|163|94
25|168|43
25|170|96
25|172|97
25|173|95
25|174|51
26|27|6
26|29|60
26|30|70
26|31|31
26|32|65
26|34|55
26|38|79
26|39|2
26|43|71
26|45|65
26|46|93
26|48|87
26|49|13
26|50|24
26|52|52
26|54|26
26|58|52
26|59|70
26|60|14
26|65|37
26|66|88
26|67|24
26|68|11
26|69|71
26|72|44
26|76|72
26|77|43
26|79|21
26|82|5
26|85|44
26|87|29
26|93|64
26|94|86
26|95|46
26|96|31
26|97|17
26|99|14
26|100|92
26|102|33
26|103|24
26|104|96
26|105|36
26|107|77
26|112|90
26|113|60
26|114|76
26|117|13
26|123|38
26|124|4
26|125|70
26|126|96
26|129|67
26|133|73
26|134|74
26|139|31
26|140|96
26|142|14
26|143|94
26|144|31
26|146|1
26|147|75
26|148|25
26|152|32
26|153|16
26|154|16
26|156|24
26|158|95
26|159|15
26|161|63
26|162|52
26|163|94
26|171|37
26|173|68
27|30|99
27|31|58
27|32|77
27|33|8
27|35|26
27|36|1
27|37|42
27|39|38
27|40|50
27|45|55
27|46|61
27|49|24
27|50|6
27|51|53
27|52|74
27|58|2
27|60|53
27|61|65
27|62|48
27|63|37
27|64|24
27|65|30
27|68|62
27|72|44
27|73|63
27|75|18
27|76|87
27|79|35
27|80|78
27|82|22
27|85|31
27|90|9
27|93|82
27|96|17
27|97|96
27|98|81
27|99|46
27|100|98
27|101|78
27|102|43
27|103|34
27|106|23
27|107|24
27|111|84
27|112|37
27|115|24
27|121|47
27|124|94
27|125|47
27|127|14
27|128|24
27|133|63
27|134|26
27|136|31
27|137|99
27|138|11
27|142|3
27|146|53
27|147|52
27|148|72
27|149|99
27|150|81
27|151|96
27|154|31
27|155|68
27|156|62
27|158|62
27|159|73
27|160|39
27|162|12
27|163|75
27|164|34
27|166|77
27|167|11
27|168|50
27|170|5
27|171|33
27|174|11
28|30|1
28|31|96
28|32|46
28|33|49
28|34|42
28|37|57
28|38|38
28|39|55
28|41|41
28|42|10
28|45|100
28|47|78
28|48|10
28|50|7
28|56|27
28|58|88
28|59|16
28|60|70
28|62|4
28|63|65
28|65|88
28|66|61
28|68|7
28|70|19
28|72|77
28|73|69
28|78|78
28|80|9
28|83|59
28|84|39
28|86|13
28|87|43
28|89|15
28|91|5
28|92|85
28|94|56
28|96|2
28|97|45
28|98|81
28|101|22
28|102|25
28|103|30
28|105|1
28|106|66
28|108|92
28|110|51
28|112|100
28|115|20
28|116|37
28|117|85
28|120|58
28|123|88
28|124|28
28|125|37
28|131|12
28|132|39
28|139|27
28|142|68
28|144|49
28|147|35
28|149|9
28|153|19
28|155|80
28|156|96
28|158|88
28|159|6
28|163|87
28|164|19
28|165|73
28|167|88
28|171|78
28|173|5
29|30|49
29|33|86
29|36|43
29|40|93
29|43|80
29|45|53
29|47|75
29|49|93
29|50|74
29|52|6
29|53|65
29|54|45
29|56|29
29|59|95
29|61|45
29|62|92
29|63|23
29|65|42
29|67|26
29|72|39
29|73|24
29|74|87
29|76|31
29|77|49
29|78|59
29|79|68
29|80|78
29|82|79
29|88|98
29|90|10
29|91|40
29|94|55
29|95|50
29|96|41
29|99|6
29|102|65
